Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
Flatline,2020-08-25,0.0,"0 .. 20,000",T-Hex,DigiPen Institute of Technology,0.00E+00,2.00E+04,0,20.0K
Zero Gravity,2016-08-12,0.0,"0 .. 20,000","Dima Zangana, Outback Studios",Dima Zangana,0.00E+00,2.00E+04,0,20.0K
Lumberjack VR,2017-10-13,0.0,"0 .. 20,000",Erik Brunnström,Erik Brunström,0.00E+00,2.00E+04,0,20.0K
Rubble Rush,2019-05-27,0.0,"0 .. 20,000",4Bit Games,4Bit Games,0.00E+00,2.00E+04,0,20.0K
Grim Seventh,2017-01-20,0.0,"0 .. 20,000",Grimoire Games,Grimoire Games,0.00E+00,2.00E+04,0,20.0K
Old Adventure,2017-12-12,,"0 .. 20,000",Stroe Andrei,Stroe Andrei,0.00E+00,2.00E+04,0,20.0K
Tank Slam,2018-03-15,0.0,"0 .. 20,000",Go All Games,Go All Games,0.00E+00,2.00E+04,0,20.0K
Elo Hell,2019-07-30,0.0,"0 .. 20,000",Exato Game Studios,Exato Game Studios,0.00E+00,2.00E+04,0,20.0K
Notified,2018-08-31,0.0,"0 .. 20,000",Stellar Oasis,Stellar Oasis,0.00E+00,2.00E+04,0,20.0K
Halzae: Heroes of Divinity,2019-03-15,,"0 .. 20,000",Saltclock Studio,Saltclock Studio,0.00E+00,2.00E+04,0,20.0K
Refill your Roguelike,2019-01-18,0.0,"0 .. 20,000",Homebrew Cult,Homebrew Cult,0.00E+00,2.00E+04,0,20.0K
Touhou Multi Scroll Shooting,2019-08-08,0.0,"0 .. 20,000",Skydash studio,Skydash studio,0.00E+00,2.00E+04,0,20.0K
Auto Battle Royale,2019-11-13,0.0,"0 .. 20,000",ByKing,ByKing,0.00E+00,2.00E+04,0,20.0K
Project Aftermath,2008-10-03,,"0 .. 20,000",Games Faction,Games Faction,0.00E+00,2.00E+04,0,20.0K
Discrepant,2019-12-07,0.0,"0 .. 20,000",Incendio Software,Incendio Software,0.00E+00,2.00E+04,0,20.0K
凯旋岛,2019-04-06,0.0,"0 .. 20,000",悦艺工作室,悦艺工作室,0.00E+00,2.00E+04,0,20.0K
VR Golf Online,2017-02-08,,"0 .. 20,000",KakaoVX,Kakao Games Corp.,0.00E+00,2.00E+04,0,20.0K
Organic Panic,2014-05-14,,"0 .. 20,000",Last Limb LLC,GameMill,0.00E+00,2.00E+04,0,20.0K
Dark Storm: VR Missions,2015-08-19,,"0 .. 20,000",Fenrir Studios,Fenrir Studios,0.00E+00,2.00E+04,0,20.0K
云巅,2020-02-17,0.0,"0 .. 20,000","云巅, 云巅","云巅, 云巅",0.00E+00,2.00E+04,0,20.0K
Chopper: Attack helicopters,2017-09-15,,"0 .. 20,000",gtscom,gtscom,0.00E+00,2.00E+04,0,20.0K
Project Skylab,2018-08-16,0.0,"0 .. 20,000",Not Awful Studio,Not Awful Studio,0.00E+00,2.00E+04,0,20.0K
Soul Island,2019-04-25,,"0 .. 20,000",MACKINN7,MACKINN7,0.00E+00,2.00E+04,0,20.0K
Terracotta - Shards of Doom,2019-08-01,0.0,"0 .. 20,000","Will Eller, Melanie Gunter, Joshua Key, Zac Snowbank, Rian Schmit",Neumont College of Computer Science,0.00E+00,2.00E+04,0,20.0K
Lazer Cops,2017-06-15,0.0,"0 .. 20,000","Foolish Mortals Games, Michael Long",Foolish Mortals Games,0.00E+00,2.00E+04,0,20.0K
The Maestros,2018-10-03,,"0 .. 20,000",Systence Games,Systence Games,0.00E+00,2.00E+04,0,20.0K
Cortex,2018-12-26,0.0,"0 .. 20,000",Milan Toth,Milan Toth,0.00E+00,2.00E+04,0,20.0K
Wintercearig,2019-08-05,0.0,"0 .. 20,000",SynAtria Studios,SynAtria Studios,0.00E+00,2.00E+04,0,20.0K
Farmer Pug Dash,2020-01-31,0.0,"0 .. 20,000",1TonSkeleton,1TonSkeleton,0.00E+00,2.00E+04,0,20.0K
PaperCraft,2021-02-25,,"0 .. 20,000",Cinnamancer Studios,Cinnamancer Studios,0.00E+00,2.00E+04,0,20.0K
Light of Mine,2017-10-30,0.0,"0 .. 20,000",nP Studios,nonPareil Institute,0.00E+00,2.00E+04,0,20.0K
Skip's Sanity,2018-05-25,0.0,"0 .. 20,000",David Donarumo,David Donarumo,0.00E+00,2.00E+04,0,20.0K
Zone 10,2019-07-22,0.0,"0 .. 20,000",Core Reaction Studios,Core Reaction Studios,0.00E+00,2.00E+04,0,20.0K
Ready? Set. Haiya!,2020-04-24,0.0,"0 .. 20,000",Geeky Panda Studios,Geeky Panda Studios,0.00E+00,2.00E+04,0,20.0K
ArchRobo - Robotic Annihilation,2017-09-01,0.0,"0 .. 20,000",Ameet Sharma,Ameet Sharma,0.00E+00,2.00E+04,0,20.0K
CYCOM: Cybernet Combat,2017-10-30,,"0 .. 20,000",Virtual World Arcade,Virtual World Arcade,0.00E+00,2.00E+04,0,20.0K
Twitchoos RUN: Socks & Stream,2020-06-15,0.0,"0 .. 20,000",Raf1Dev,Raf1Dev,0.00E+00,2.00E+04,0,20.0K
Brew-Ha,2018-03-09,0.0,"0 .. 20,000",Black Banshee Studios,Black Banshee Studios,0.00E+00,2.00E+04,0,20.0K
Hell To Raze,2020-08-11,0.0,"0 .. 20,000",Hellhound Studios,Hellhound Studios,0.00E+00,2.00E+04,0,20.0K
Zombie Hobby VR,2017-06-29,0.0,"0 .. 20,000",Pointlight Games,Pointlight Games,0.00E+00,2.00E+04,0,20.0K
BattleParty,2020-04-27,0.0,"0 .. 20,000",TeamNova,TeamNova,0.00E+00,2.00E+04,0,20.0K
Lolly Joe,2016-08-05,,"0 .. 20,000",Peter Valencia,Peter Valencia,0.00E+00,2.00E+04,0,20.0K
An Oath to the Stars,2017-08-03,0.0,"0 .. 20,000",Himeki Games,Himeki Games,0.00E+00,2.00E+04,0,20.0K
MAVR3D 八般武艺,2020-05-07,0.0,"0 .. 20,000","Beijing Lanxii Play Technology Co., Ltd","Beijing Lanxii Play Technology Co., Ltd",0.00E+00,2.00E+04,0,20.0K
Fireflies,2018-08-28,0.0,"0 .. 20,000",Sourabh P Hamigi,Sourabh P Hamigi,0.00E+00,2.00E+04,0,20.0K
ORE,2018-05-01,0.0,"0 .. 20,000",Couch Cosmonauts LLC,Couch Cosmonauts LLC,0.00E+00,2.00E+04,0,20.0K
Legends Of Iona RPG (2007),2017-08-22,0.0,"0 .. 20,000",Studio Desgraffx,Studio Desgraffx,0.00E+00,2.00E+04,0,20.0K
Chaos Souls,2017-11-07,,"0 .. 20,000",Visualnoveler,Visualnoveler,0.00E+00,2.00E+04,0,20.0K
CRYPTEX,2020-08-14,,"0 .. 20,000",Karayel,Karayel,0.00E+00,2.00E+04,0,20.0K
Andromeda One,2020-01-19,0.0,"0 .. 20,000",Yann GEFFROTIN,Yann GEFFROTIN,0.00E+00,2.00E+04,0,20.0K
Pale Moon Crisis,2017-01-26,,"0 .. 20,000",Alibi,Alibi,0.00E+00,2.00E+04,0,20.0K
ESCAPE POINT,2020-05-21,0.0,"0 .. 20,000",ONEIMMERS CO.. LTD.,ONEIMMERS CO.. LTD.,0.00E+00,2.00E+04,0,20.0K
Full-On Paintball,2018-03-12,0.0,"0 .. 20,000",Gamepainters,Gamepainters,0.00E+00,2.00E+04,0,20.0K
Dots: Revamped!,2019-07-23,0.0,"0 .. 20,000",Lindsay LaPlante,Starblinky,0.00E+00,2.00E+04,0,20.0K
They have HORNS,2018-02-14,0.0,"0 .. 20,000",Paul Piepenhagen,Paul Piepenhagen,0.00E+00,2.00E+04,0,20.0K
Crystal Reign,2017-11-07,0.0,"0 .. 20,000",Virtual World Arcade,Virtual World Arcade,0.00E+00,2.00E+04,0,20.0K
BATTLE POLYGON,2020-01-27,,"0 .. 20,000",octopus-studio,octopus-studio,0.00E+00,2.00E+04,0,20.0K
Snowday,2016-11-30,0.0,"0 .. 20,000",Breachgate,Breachgate,0.00E+00,2.00E+04,0,20.0K
KreisReise,2015-06-08,0.0,"0 .. 20,000",Twilling Sky,eonayu,0.00E+00,2.00E+04,0,20.0K
Chromalition,2020-05-27,0.0,"0 .. 20,000",One Tasteful Succulent,Emergency Entrance Studios,0.00E+00,2.00E+04,0,20.0K
Ghostly Horizon,2018-04-03,0.0,"0 .. 20,000",Bit Nurse,Bit Nurse,0.00E+00,2.00E+04,0,20.0K
Ahlman Mansion 2020,2020-05-18,0.0,"0 .. 20,000",Ahlman Mansion Team,Ahlman Game Studio,0.00E+00,2.00E+04,0,20.0K
Scary Buddies,2022-07-08,0.0,"0 .. 20,000",Hexware Studio,Hexware Studio,0.00E+00,2.00E+04,0,20.0K
Constellation Distantia,2017-02-28,,"0 .. 20,000",Skanerbotten,Skanerbotten,0.00E+00,2.00E+04,0,20.0K
Slay All Goblins,2018-12-24,0.0,"0 .. 20,000",ninedux,ninedux,0.00E+00,2.00E+04,0,20.0K
Henchman For Hire,2020-04-23,0.0,"0 .. 20,000",Secret Lab 72,Bored Brothers Gaming,0.00E+00,2.00E+04,0,20.0K
Coin Pickers,2020-01-05,0.0,"0 .. 20,000",Pablo Arismendi Rabe,Pablo Arismendi Rabe,0.00E+00,2.00E+04,0,20.0K
Grand Battle,2019-03-20,0.0,"0 .. 20,000",LIONHEART GAMING,Joyfulstar,0.00E+00,2.00E+04,0,20.0K
Risnuch,2019-11-01,0.0,"0 .. 20,000",Razard,Razard,0.00E+00,2.00E+04,0,20.0K
Ulna Online,2021-03-12,0.0,"0 .. 20,000",Moscano,Ulna Produção,0.00E+00,2.00E+04,0,20.0K
FranknJohn,2015-03-04,,"0 .. 20,000",bitSmith Games,bitSmith Games,0.00E+00,2.00E+04,0,20.0K
Treehouse Basketball,2017-02-15,,"0 .. 20,000",Treehouse,Treehouse,0.00E+00,2.00E+04,0,20.0K
Abstract,2019-05-23,0.0,"0 .. 20,000",Silent Smack Studios,Silent Smack Studios,0.00E+00,2.00E+04,0,20.0K
Sightbringer,2020-05-08,0.0,"0 .. 20,000",Team UWU,DigiPen Institute of Technology,0.00E+00,2.00E+04,0,20.0K
PixelRPG,2018-10-22,0.0,"0 .. 20,000",Fun Guy Apps,Fun Guy Apps,0.00E+00,2.00E+04,0,20.0K
PINPIN BALLBALL,2018-11-01,0.0,"0 .. 20,000",KADOKAWA CORPORATION,PLAYISM,0.00E+00,2.00E+04,0,20.0K
BattleSteam,2022-07-31,0.0,"0 .. 20,000",3dcafe,3dcafe,0.00E+00,2.00E+04,0,20.0K
Battle Forever,2016-06-03,,"0 .. 20,000",Inferno Games,Inferno Games,0.00E+00,2.00E+04,0,20.0K
Incognito,2009-12-09,,"0 .. 20,000","Maxwolf, Fox","Maxwolf, Fox",0.00E+00,2.00E+04,0,20.0K
Deadly Station,2020-03-01,0.0,"0 .. 20,000",RPG Adventures Team,RPG Adventures Team,0.00E+00,2.00E+04,0,20.0K
Fury Strike,2018-08-17,0.0,"0 .. 20,000",Fury Strike Team,Incendiary Entertainment Division,0.00E+00,2.00E+04,0,20.0K
Crazy Steam Bros 2,2015-04-02,0.0,"0 .. 20,000",Ars Creativa,Ars Creativa,0.00E+00,2.00E+04,0,20.0K
Drunkenpants,2018-01-05,0.0,"0 .. 20,000",Firetail Games,Firetail Games,0.00E+00,2.00E+04,0,20.0K
Anubis' Challenge,2018-11-16,,"0 .. 20,000",Noblemen VR,Noblemen VR,0.00E+00,2.00E+04,0,20.0K
Tiki Trials,2019-04-29,,"0 .. 20,000",Last Minute Entertainment,Last Minute Entertainment,0.00E+00,2.00E+04,0,20.0K
Naught Reawakening,2015-09-10,,"0 .. 20,000",Wild Sphere,Genera Games,0.00E+00,2.00E+04,0,20.0K
Knightfall,2017-09-04,,"0 .. 20,000",Static City Games,Static City Games,0.00E+00,2.00E+04,0,20.0K
Beyond,2019-04-24,0.0,"0 .. 20,000",NotLink,DigiPen Institute of Technology,0.00E+00,2.00E+04,0,20.0K
World left Behind,2019-09-07,0.0,"0 .. 20,000",keron veal,keron veal,0.00E+00,2.00E+04,0,20.0K
Escape Initiative,2020-06-12,0.0,"0 .. 20,000",1TonSkeleton,1TonSkeleton,0.00E+00,2.00E+04,0,20.0K
Oblivion Tesseract VR,2017-04-19,0.0,"0 .. 20,000",Epotech,Epotech,0.00E+00,2.00E+04,0,20.0K
Hyper Scuffle,2019-01-07,0.0,"0 .. 20,000",JP McHargue,JP McHargue,0.00E+00,2.00E+04,0,20.0K
Axegend：Episode I,2020-06-16,0.0,"0 .. 20,000",Subversion Squad Studio,Subversion Squad Studio,0.00E+00,2.00E+04,0,20.0K
Brain Boom,2020-07-10,,"0 .. 20,000",GSE,GSE,0.00E+00,2.00E+04,0,20.0K
Fork Knights,2019-10-10,0.0,"0 .. 20,000",Screenshock Games,Screenshock Games,0.00E+00,2.00E+04,0,20.0K
Flatspace,2020-01-24,0.0,"0 .. 20,000",Cornutopia Software,Cornutopia Software,0.00E+00,2.00E+04,0,20.0K
Sweeper Zero,2018-07-24,0.0,"0 .. 20,000",Mengtu Technology Co. Ltd,Mengtu Technology Co. Ltd,0.00E+00,2.00E+04,0,20.0K
Immortal Hero,2020-08-27,0.0,"0 .. 20,000","박재성, 이재승, 이수, 정지현",Team RG,0.00E+00,2.00E+04,0,20.0K
Dino Scourge,2017-12-18,0.0,"0 .. 20,000",Scourgey Works,Scourgey Works,0.00E+00,2.00E+04,0,20.0K
Zenith Hunter,2018-07-23,0.0,"0 .. 20,000",Michael Seaholm,Michael Seaholm,0.00E+00,2.00E+04,0,20.0K
Return to Sector 9,2020-07-01,0.0,"0 .. 20,000",Pug Fugly Games,Pug Fugly Games,0.00E+00,2.00E+04,0,20.0K
Maze And Dagger,2018-06-19,0.0,"0 .. 20,000","Ravinia, HatFeather","Ravinia, HatFeather",0.00E+00,2.00E+04,0,20.0K
Block Pooper 9,2018-12-04,0.0,"0 .. 20,000",Popcannibal,Popcannibal,0.00E+00,2.00E+04,0,20.0K
Cryptrunner,2019-05-28,,"0 .. 20,000",fusdev,fusdev,0.00E+00,2.00E+04,0,20.0K
Jera,2018-05-19,0.0,"0 .. 20,000",DigiPen Europe-Bilbao,DigiPen Institute of Technology,0.00E+00,2.00E+04,0,20.0K
Cyborg Rage,2016-02-19,0.0,"0 .. 20,000",Ragiva Games,Leikir Studio,0.00E+00,2.00E+04,0,20.0K
Dystopy,2017-02-28,0.0,"0 .. 20,000",Campus ADN 2015-2016,Campus ADN,0.00E+00,2.00E+04,0,20.0K
Treasure At The Top,2017-09-15,0.0,"0 .. 20,000",ADB,ADB,0.00E+00,2.00E+04,0,20.0K
Termite,2018-11-14,0.0,"0 .. 20,000",Milan Toth,Milan Toth,0.00E+00,2.00E+04,0,20.0K
Snake-a-roni,2020-05-14,0.0,"0 .. 20,000",Green Pepperoni Software LLC,Green Pepperoni Software LLC,0.00E+00,2.00E+04,0,20.0K
In Space We Brawl,2015-07-17,,"0 .. 20,000",Forge Reply srl,PLAYISM,0.00E+00,2.00E+04,0,20.0K
Rig or Skill: PC Brawl,2018-03-09,0.0,"0 .. 20,000",Don't Bite Devs,No Gravity Games,0.00E+00,2.00E+04,0,20.0K
Biotix: Phage Genesis,2018-04-16,0.0,"0 .. 20,000",Ten Percent Red,Ten Percent Red,0.00E+00,2.00E+04,0,20.0K
Floresia I : Intemporel,2018-01-24,0.0,"0 .. 20,000",M-slam,M-slam,0.00E+00,2.00E+04,0,20.0K
Echo,2022-12-01,0.0,"0 .. 20,000",Nobody Studio,"Nobody Studio, RMAsia",0.00E+00,2.00E+04,0,20.0K
VALIANT KNIGHTS Typing Battle,2017-03-27,,"0 .. 20,000",BottleCube inc.,BottleCube inc.,0.00E+00,2.00E+04,0,20.0K
Warrecs,2018-07-31,,"0 .. 20,000",Kronecker Delta,Kronecker Delta,0.00E+00,2.00E+04,0,20.0K
Rebirth,2019-02-26,,"0 .. 20,000",Pandora Entertainment,Pandora Entertainment,0.00E+00,2.00E+04,0,20.0K
Annual,2018-07-05,0.0,"0 .. 20,000",Blake Pierce,Pierced Games,0.00E+00,2.00E+04,0,20.0K
Astrohazard Solutions Ltd.,2017-12-11,0.0,"0 .. 20,000",Bob Games,Bob Games,0.00E+00,2.00E+04,0,20.0K
Imperil,2017-11-01,0.0,"0 .. 20,000",Polybit,Polybit,0.00E+00,2.00E+04,0,20.0K
Galaxy Forces VR,2019-08-30,0.0,"0 .. 20,000",Team Galaxy,"Kosker AB, Ronnie Hedlund",0.00E+00,2.00E+04,0,20.0K
OFFSIDE,2019-09-18,0.0,"0 .. 20,000",Objectif 3D - game,Objectif 3D - game,0.00E+00,2.00E+04,0,20.0K
Dawn at my Neighbourhood,2020-05-30,,"0 .. 20,000",Anti-Gravity Bunny,Anti-Gravity Bunny,0.00E+00,2.00E+04,0,20.0K
We Surround You,2020-06-14,0.0,"0 .. 20,000",Alexander Feinstein,Alexander Feinstein,0.00E+00,2.00E+04,0,20.0K
Second Hazardous Course,2018-07-04,,"0 .. 20,000",Team Lambda,Team Lambda,0.00E+00,2.00E+04,0,20.0K
Agent of Chaos,2020-12-22,0.0,"0 .. 20,000",Order & Entropy Studios,Order & Entropy Studios,0.00E+00,2.00E+04,0,20.0K
Spark,2017-11-10,0.0,"0 .. 20,000","Knightmare Games, Limited","Knightmare Games, Limited",0.00E+00,2.00E+04,0,20.0K
Skyclimbers,2021-03-01,,"0 .. 20,000",Paratope,Paratope,0.00E+00,2.00E+04,0,20.0K
Hero's everyday life,2021-11-02,0.0,"0 .. 20,000",Enoops,Enoops,0.00E+00,2.00E+04,0,20.0K
Arcane,2016-12-19,,"0 .. 20,000",Offpeak Games,Offpeak Games,0.00E+00,2.00E+04,0,20.0K
Groove Fit Kingdom!,2020-07-18,0.0,"0 .. 20,000","Ima Create Co., Ltd.","Ima Create Co., Ltd.",0.00E+00,2.00E+04,0,20.0K
Go Go Electric Samurai,2017-08-14,0.0,"0 .. 20,000","Hexagon Games, NAMI TENTOU",Hexagon Games,0.00E+00,2.00E+04,0,20.0K
Simple Light Cycles,2017-06-16,0.0,"0 .. 20,000",Kelsam,Kelsam,0.00E+00,2.00E+04,0,20.0K
VIDEO GAME,2018-11-12,0.0,"0 .. 20,000",Luke Sanderson,Luke Sanderson,0.00E+00,2.00E+04,0,20.0K
Asteroid Fight,2020-04-10,0.0,"0 .. 20,000",Katta Games,Katta Games,0.00E+00,2.00E+04,0,20.0K
Bernackels' Shoggoth,2017-12-08,0.0,"0 .. 20,000",Bernackels,Bernackels,0.00E+00,2.00E+04,0,20.0K
Draw Near,2018-04-15,0.0,"0 .. 20,000",Omniscience,Taiga Nishimura,0.00E+00,2.00E+04,0,20.0K
RGBverse,2017-03-25,0.0,"0 .. 20,000",Kyvos Studios,Kyvos Studios,0.00E+00,2.00E+04,0,20.0K
The Cup,2019-02-01,0.0,"0 .. 20,000",Logan Acree,INCENDIARY ENTERTAINMENT,0.00E+00,2.00E+04,0,20.0K
Path of the Sramana,2020-03-11,0.0,"0 .. 20,000",SpiritElder,SpiritElder,0.00E+00,2.00E+04,0,20.0K
Crystal Picnic,2015-11-02,,"0 .. 20,000",Nooskewl,Nooskewl,0.00E+00,2.00E+04,0,20.0K
Save me Mr Tako: Tasukete Tako-San,2018-10-30,,"0 .. 20,000","Christophe Galati, Nicalis, Inc.","Nicalis, Inc.",0.00E+00,2.00E+04,0,20.0K
Factions: Origins of Malu,2015-03-23,,"0 .. 20,000",Burning Dog Media,Burning Dog Media,0.00E+00,2.00E+04,0,20.0K
SKULL FEAST,2018-09-13,0.0,"0 .. 20,000",smakarov3,smakarov3,0.00E+00,2.00E+04,0,20.0K
TRANSCEND,2017-12-05,0.0,"0 .. 20,000",Ynor,Ynor,0.00E+00,2.00E+04,0,20.0K
ZAMB! Biomutant Extermination,2014-06-20,,"0 .. 20,000",Nano Games,Kasedo Games,0.00E+00,2.00E+04,0,20.0K
Invasion Zero,2018-12-18,0.0,"0 .. 20,000",Plancksoft,NeatVibez,0.00E+00,2.00E+04,0,20.0K
Pilot Crusader,2015-07-03,,"0 .. 20,000",RadLabGaming,Ludomotion,0.00E+00,2.00E+04,0,20.0K
Ghosty,2020-10-30,,"0 .. 20,000",Brian Ferratto,Brian Ferratto,0.00E+00,2.00E+04,0,20.0K
PaymoneyWubby: The Game,2020-10-07,,"0 .. 20,000",Peas,Peas,0.00E+00,2.00E+04,0,20.0K
Echo Lake,2017-01-27,,"0 .. 20,000",The Man Who Flew Away,Capsule Three,0.00E+00,2.00E+04,0,20.0K
AstroViking,2018-08-10,0.0,"0 .. 20,000",Artii Games LLC,Artii Games LLC,0.00E+00,2.00E+04,0,20.0K
Bitlogic - A Cyberpunk Arcade Adventure,2019-04-30,,"0 .. 20,000",OXiAB Game Studio,OXiAB Game Studio,0.00E+00,2.00E+04,0,20.0K
Meteor Shower,2018-06-12,0.0,"0 .. 20,000",Rifat Erdoğan,Rifat Erdoğan,0.00E+00,2.00E+04,0,20.0K
Grappledrome,2017-02-13,,"0 .. 20,000",800 North,800 North,0.00E+00,2.00E+04,0,20.0K
CuVRball,2022-11-26,,"0 .. 20,000",Hypergolic Games,Hypergolic Games,0.00E+00,2.00E+04,0,20.0K
AntiPodal,2019-03-22,0.0,"0 .. 20,000",Liam Dehaudt,Liam Dehaudt,0.00E+00,2.00E+04,0,20.0K
Jeklynn Heights,2016-05-25,0.0,"0 .. 20,000","Vex Studios, LLC","Vex Studios, LLC",0.00E+00,2.00E+04,0,20.0K
Azure Sky Project,2017-12-08,0.0,"0 .. 20,000",Burgee Media,Burgee Media,0.00E+00,2.00E+04,0,20.0K
Six Feet Under,2016-09-20,0.0,"0 .. 20,000","David Nestoruk, Karl Binder",Adhere Technology,0.00E+00,2.00E+04,0,20.0K
Streets Ablaze,2018-09-06,0.0,"0 .. 20,000",Cold Snap Games,Cold Snap Games,0.00E+00,2.00E+04,0,20.0K
Blood Ancestors,2018-08-16,,"0 .. 20,000",Snowpeak Studio,Snowpeak Studio,0.00E+00,2.00E+04,0,20.0K
Lights Out,2019-01-25,0.0,"0 .. 20,000",Class of 2017-2018,Campus ADN,0.00E+00,2.00E+04,0,20.0K
lightblue,2021-02-28,0.0,"0 .. 20,000",uut games,uut games,0.00E+00,2.00E+04,0,20.0K
Citadel,2016-08-17,,"0 .. 20,000","Magisterion, 3Dever",Magisterion,0.00E+00,2.00E+04,0,20.0K
The DRG Initiative,2017-12-14,,"0 .. 20,000","Slingshot Cartel, Third Kind Games",Slingshot Cartel,0.00E+00,2.00E+04,0,20.0K
火柴人联盟2,2019-12-20,,"0 .. 20,000",厦门市火柴人科技有限公司,"深圳市中顺和盈科技有限公司, BlueStacks",0.00E+00,2.00E+04,0,20.0K
RoboArena,2020-06-11,0.0,"0 .. 20,000",Novalink,Novalink,0.00E+00,2.00E+04,0,20.0K
Sniper Tactical,2016-01-08,,"0 .. 20,000",fragOut Studio,BlackFoot Studios,0.00E+00,2.00E+04,0,20.0K
Suncore Chronicles: The Tower,2018-04-10,0.0,"0 .. 20,000",Inner World Games,Inner World Games,0.00E+00,2.00E+04,0,20.0K
Undead,2017-10-11,,"0 .. 20,000",KNP,KNP,0.00E+00,2.00E+04,0,20.0K
They That Feast,2018-12-28,0.0,"0 .. 20,000",Blackwood Specter,Blackwood Specter,0.00E+00,2.00E+04,0,20.0K
Warzone VR,2019-01-25,,"0 .. 20,000",Sinn Studio Inc.,Sinn Studio Inc.,0.00E+00,2.00E+04,0,20.0K
The Fleets of Sol,2016-04-01,,"0 .. 20,000","Bit Planet Games, LLC","Bit Planet Games, LLC",0.00E+00,2.00E+04,0,20.0K
Wonky Pigeon!,2015-11-26,,"0 .. 20,000",Carlotta Tatti,Carlotta Tatti,0.00E+00,2.00E+04,0,20.0K
Gambol,2018-03-27,0.0,"0 .. 20,000",Mike Pickering,Mike Pickering,0.00E+00,2.00E+04,0,20.0K
Money Maker,2018-11-23,0.0,"0 .. 20,000",Stanislaw Truchowski,TurnVex,0.00E+00,2.00E+04,0,20.0K
Bandit the game,2019-08-28,0.0,"0 .. 20,000",Adrian Ubiorski,Adrian Ubiorski,0.00E+00,2.00E+04,0,20.0K
DeltaBlade 2700,2019-08-03,0.0,"0 .. 20,000",Handshake Firm,DigiPen Institute of Technology,0.00E+00,2.00E+04,0,20.0K
Retro War,2020-06-30,0.0,"0 .. 20,000",Madirex,Madirex,0.00E+00,2.00E+04,0,20.0K
Balloon Blast,2021-04-05,0.0,"0 .. 20,000",Leland Wilson,Leland Wilson,0.00E+00,2.00E+04,0,20.0K
Crooked Waters,2018-07-13,0.0,"0 .. 20,000",Craft Game Studio,Craft Game Studio,0.00E+00,2.00E+04,0,20.0K
Defend The Keep,2019-07-15,,"0 .. 20,000",Ville Happo,Ville Happo,0.00E+00,2.00E+04,0,20.0K
Simplex Mundi,2018-09-09,0.0,"0 .. 20,000",PixelKiln,PixelKiln,0.00E+00,2.00E+04,0,20.0K
Apoc Runner,2020-05-31,,"0 .. 20,000",Omnitron Studios,Omnitron Studios,0.00E+00,2.00E+04,0,20.0K
Salto,2021-03-18,0.0,"0 .. 20,000","Michal Cichra, Andrzej Jarzyna, Steven Willmott",Timewarp Inc.,0.00E+00,2.00E+04,0,20.0K
The Rise of Captain Longbeard,2016-10-19,,"0 .. 20,000",Colopl NI,Colopl NI,0.00E+00,2.00E+04,0,20.0K
"Rainbows, toilets & unicorns!",2020-04-17,0.0,"0 .. 20,000",Fantastico Studio,Fantastico Studio,0.00E+00,2.00E+04,0,20.0K
Chase,2018-08-16,0.0,"0 .. 20,000",Acrylec Studios,Acrylec Studios,0.00E+00,2.00E+04,0,20.0K
Led It Rain VR,2019-07-12,0.0,"0 .. 20,000",Ataverti,Ataverti,0.00E+00,2.00E+04,0,20.0K
Grotoro,2018-04-02,0.0,"0 .. 20,000",Concrete Games,Concrete Games,0.00E+00,2.00E+04,0,20.0K
GoK,2019-03-26,,"0 .. 20,000",GSE,GSE,0.00E+00,2.00E+04,0,20.0K
Drawkanoid: Review Breaker,2019-11-18,,"0 .. 20,000",QCF Design,QCF Design,0.00E+00,2.00E+04,0,20.0K
Poly Quest,2019-09-12,0.0,"0 .. 20,000",ArcadiaXR,ArcadiaXR,0.00E+00,2.00E+04,0,20.0K
Virtual Rogue,2016-04-08,,"0 .. 20,000",Snowy Productions,Byulbram Studio,0.00E+00,2.00E+04,0,20.0K
We're All Going To Die,2021-02-19,0.0,"0 .. 20,000",Black Banshee Studios,Black Banshee Studios,0.00E+00,2.00E+04,0,20.0K
Polycalypse: Last bit of Hope,2022-04-15,0.0,"0 .. 20,000",Bachosoft Studios,Bachosoft Studios,0.00E+00,2.00E+04,0,20.0K
Sogo Vego,2020-09-16,0.0,"0 .. 20,000",IL YA,IL YA,0.00E+00,2.00E+04,0,20.0K
Call of Pixel : Close Quarters,2019-07-22,0.0,"0 .. 20,000",Moka,Cubic Planet Studio,0.00E+00,2.00E+04,0,20.0K
Prototype ONE DAY I AM,2020-09-27,0.0,"0 .. 20,000",TCS Production,TCS Production,0.00E+00,2.00E+04,0,20.0K
Andromeda 2 Zombies,2021-01-08,0.0,"0 .. 20,000",Yann GEFFROTIN,Yann GEFFROTIN,0.00E+00,2.00E+04,0,20.0K
World War Party: Game Of Trump,2017-11-11,0.0,"0 .. 20,000",bad monkee,bad monkee,0.00E+00,2.00E+04,0,20.0K
Apocalypse: 2.0 Edition,2020-05-10,0.0,"0 .. 20,000",Harley Game Studios,Harley Phoenix,0.00E+00,2.00E+04,0,20.0K
Corpse disaster-survivors,2020-03-19,0.0,"0 .. 20,000","糯米集团工作室, UE4六叔",糯米集团工作室,0.00E+00,2.00E+04,0,20.0K
Kyklos Code,2017-12-15,0.0,"0 .. 20,000",Cube Factory,Cube Factory,0.00E+00,2.00E+04,0,20.0K
